CODIGO;NOME;NOME_LOJA;CUSTOLIQUIDO
10162;ENERGETICO RED BULL ENERGY DRINK 250ML;TRESMANN - SMJ;6.89
10163;ENERGETICO RED BULL SUGAR FREE 24X250ML;TRESMANN - SMJ;6.89
10163;ENERGETICO RED BULL SUGAR FREE 24X250ML;TRESMANN - STT;6.89
10163;ENERGETICO RED BULL SUGAR FREE 24X250ML;TRESMANN - VIX;6.49
10164;REFRIGERANTE ANTARCTICA GUARANA DIET LT 12X350ML;TRESMANN - STT;2.4867
10164;REFRIGERANTE ANTARCTICA GUARANA DIET LT 12X350ML;TRESMANN - SMJ;2.5383
10164;REFRIGERANTE ANTARCTICA GUARANA DIET LT 12X350ML;TRESMANN - VIX;2.59
10165;REFRIGERANTE ANTARCTICA GUARANA LT 12X350ML;TRESMANN - STT;2.5383
10165;REFRIGERANTE ANTARCTICA GUARANA LT 12X350ML;TRESMANN - VIX;2.6122
10165;REFRIGERANTE ANTARCTICA GUARANA LT 12X350ML;TRESMANN - SMJ;2.59
10166;REFRIGERANTE ANTARCTICA GUARANA DIET 6X2LTS;TRESMANN - STT;5.84
10166;REFRIGERANTE ANTARCTICA GUARANA DIET 6X2LTS;TRESMANN - VIX;5.4
10166;REFRIGERANTE ANTARCTICA GUARANA DIET 6X2LTS;TRESMANN - SMJ;6.12
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - VIX;5.68
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - STT;5.3733
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - SMJ;5.84
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - STT;2.43
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - SMJ;2.4383
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - VIX;2.4508
10169;REFRIGERANTE ANTARCTICA SODA LIMONADA 6X2LTS;TRESMANN - SMJ;4.71
10169;REFRIGERANTE ANTARCTICA SODA LIMONADA 6X2LTS;TRESMANN - STT;4.79
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - SMJ;3.17
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - VIX;3.37
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - STT;3.17
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - VIX;4.56
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - STT;4.56
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - SMJ;4.56
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - VIX;5.88
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - STT;5.59
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - SMJ;5.59
10177;REFRIGERANTE COCA COLA 6X2,5LT;TRESMANN - SMJ;8.64
10177;REFRIGERANTE COCA COLA 6X2,5LT;TRESMANN - STT;7.8
10178;REFRIGERANTE COCA COLA 6X2LT;TRESMANN - SMJ;7.0263
10178;REFRIGERANTE COCA COLA 6X2LT;TRESMANN - STT;7.68
10189;REFRIGERANTE COROA COLA PET 8X2LT;TRESMANN - STT;3.65
10189;REFRIGERANTE COROA COLA PET 8X2LT;TRESMANN - SMJ;3.65
10202;FERMENTO FLEISCHMANN INST 20X500G;TRESMANN - STT;20.9185
10202;FERMENTO FLEISCHMANN INST 20X500G;TRESMANN - SMJ;18.955
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - SMJ;1.3296
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - VIX;1.2784
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - STT;1.3492
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - VIX;8.79
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - STT;5.632
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - SMJ;6.84
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - STT;6.87
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - VIX;6.87
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - SMJ;6.87
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - SMJ;2.79
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - VIX;2.55
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - STT;2.81
10237;MASSA ALCOBACA SEMOLA PARAFUSO 5X2KG;TRESMANN - STT;15.19
10237;MASSA ALCOBACA SEMOLA PARAFUSO 5X2KG;TRESMANN - SMJ;15.19
10238;MASSA AMALIA C/OVOS CAB ANJO 20X500G;TRESMANN - STT;5.78
10238;MASSA AMALIA C/OVOS CAB ANJO 20X500G;TRESMANN - SMJ;5.78
10241;MASSA AMALIA C/OVOS FETTUCCINE 20X500G;TRESMANN - SMJ;6.04
10241;MASSA AMALIA C/OVOS FETTUCCINE 20X500G;TRESMANN - STT;5.7
10243;MASSA AMALIA C/OVOS PAPPARD CRESPE 16X500G;TRESMANN - SMJ;7.48
10243;MASSA AMALIA C/OVOS PAPPARD CRESPE 16X500G;TRESMANN - STT;7.48
10244;MASSA AMALIA C/OVOS CORT PARAFUSO 20X500G;TRESMANN - SMJ;4.75
10244;MASSA AMALIA C/OVOS CORT PARAFUSO 20X500G;TRESMANN - STT;4.6
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - SMJ;5.7
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - VIX;5.78
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - STT;5.7
10247;MASSA AMALIA TETRACOLOR PARAFUSO 20X500G;TRESMANN - STT;6.55
10247;MASSA AMALIA TETRACOLOR PARAFUSO 20X500G;TRESMANN - SMJ;5.99
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - VIX;4.49
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - STT;5.73
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - SMJ;5.99
10250;MASSA APOLLO ESPAGUETE PLAST 10X1;TRESMANN - STT;4.7928
10250;MASSA APOLLO ESPAGUETE PLAST 10X1;TRESMANN - SMJ;4.95
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - VIX;13.98
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - STT;13.98
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - SMJ;13.98
10270;MASSA LASANHA PETYBON 12X200G;TRESMANN - SMJ;3.99
10270;MASSA LASANHA PETYBON 12X200G;TRESMANN - STT;3.99
10272;MASSA LIANE SEMOLA ARGOLINHA 20X500G;TRESMANN - STT;1.6082
10272;MASSA LIANE SEMOLA ARGOLINHA 20X500G;TRESMANN - SMJ;1.6082
10274;MASSA LIANE SEMOLA BOCA LEAO 24X500G;TRESMANN - SMJ;3.69
10274;MASSA LIANE SEMOLA BOCA LEAO 24X500G;TRESMANN - STT;3.69
10275;MASSA LIANE SEMOLA CONCHINHA 24X500G;TRESMANN - SMJ;3.4621
10275;MASSA LIANE SEMOLA CONCHINHA 24X500G;TRESMANN - STT;3.46
10289;REFRIGERANTE COROA GUARANA PET 12X600ML;TRESMANN - SMJ;2.08
10289;REFRIGERANTE COROA GUARANA PET 12X600ML;TRESMANN - STT;2.1667
10290;REFRIGERANTE COROA GUARANA PET 8X2LT;TRESMANN - SMJ;3.65
10290;REFRIGERANTE COROA GUARANA PET 8X2LT;TRESMANN - STT;3.65
10299;REFRIGERANTE COROA LARANJA PET 8X2LT;TRESMANN - SMJ;3.58
10299;REFRIGERANTE COROA LARANJA PET 8X2LT;TRESMANN - STT;3.75
10302;REFRIGERANTE COROA LIMAO PET 8X2LT;TRESMANN - STT;3.75
10302;REFRIGERANTE COROA LIMAO PET 8X2LT;TRESMANN - SMJ;3.65
10305;REFRIGERANTE COROA UVA PET 8X2LT;TRESMANN - STT;3.65
10305;REFRIGERANTE COROA UVA PET 8X2LT;TRESMANN - SMJ;3.58
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - SMJ;3.99
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - VIX;4.13
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - STT;4.13
10311;REFRIGERANTE FANTA LARANJA 6X2LT;TRESMANN - STT;5.59
10311;REFRIGERANTE FANTA LARANJA 6X2LT;TRESMANN - SMJ;5.69
10312;REFRIGERANTE FANTA LARANJA 6X600ML;TRESMANN - SMJ;3.77
10312;REFRIGERANTE FANTA LARANJA 6X600ML;TRESMANN - STT;3.77
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - SMJ;2.4335
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - VIX;2.43
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - STT;2.58
10315;REFRIGERANTE FANTA UVA 6X2LT;TRESMANN - STT;5.59
10315;REFRIGERANTE FANTA UVA 6X2LT;TRESMANN - SMJ;5.69
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - VIX;2.58
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - STT;2.58
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - SMJ;2.58
10318;REFRIGERANTE IATE COLA 8X2LT;TRESMANN - SMJ;3.2676
10318;REFRIGERANTE IATE COLA 8X2LT;TRESMANN - STT;3.54
10320;REFRIGERANTE IATE GUARANA 8X2LT;TRESMANN - STT;3.54
10320;REFRIGERANTE IATE GUARANA 8X2LT;TRESMANN - SMJ;3.2676
10323;REFRIGERANTE IATE LARANJA 8X2LT;TRESMANN - STT;3.63
10323;REFRIGERANTE IATE LARANJA 8X2LT;TRESMANN - SMJ;3.2681
10325;REFRIGERANTE IATE LIMAO 8X2LT;TRESMANN - STT;3.54
10325;REFRIGERANTE IATE LIMAO 8X2LT;TRESMANN - SMJ;3.2681
10326;REFRIGERANTE IATE UVA 8X2LT;TRESMANN - SMJ;3.2681
10326;REFRIGERANTE IATE UVA 8X2LT;TRESMANN - STT;3.63
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - STT;5.0167
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - SMJ;5.7
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - VIX;5.7331
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - SMJ;2.43
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - STT;2.43
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - VIX;2.4508
10337;REFRIGERANTE PEPSI TWIST LT 12X350ML;TRESMANN - STT;2.35
10337;REFRIGERANTE PEPSI TWIST LT 12X350ML;TRESMANN - SMJ;2.35
10339;REFRIGERANTE PEPSI TWIST PET 6X2LT;TRESMANN - SMJ;5.35
10339;REFRIGERANTE PEPSI TWIST PET 6X2LT;TRESMANN - STT;5.7
10345;MASSA LIANE SEMOLA PARAFUSO 24X500G;TRESMANN - SMJ;1.9281
10345;MASSA LIANE SEMOLA PARAFUSO 24X500G;TRESMANN - STT;1.9281
10370;MASSA PIRAQUE C/OVOS ALETRIA 12X500G;TRESMANN - SMJ;5.51
10370;MASSA PIRAQUE C/OVOS ALETRIA 12X500G;TRESMANN - STT;5.5058
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - VIX;4.53
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - STT;4.5284
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - SMJ;4.5284
10380;REFRIGERANTE SPRITE LIMAO 6X2LT;TRESMANN - SMJ;5.69
10380;REFRIGERANTE SPRITE LIMAO 6X2LT;TRESMANN - STT;5.59
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - VIX;2.82
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - SMJ;2.58
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - STT;2.58
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - VIX;2.58
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - STT;2.58
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - SMJ;2.58
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - VIX;4.01
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - SMJ;4.01
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - STT;4.01
10387;REFRIGERANTE SUKITA LARANJA LT 12X350ML;TRESMANN - SMJ;2.4383
10387;REFRIGERANTE SUKITA LARANJA LT 12X350ML;TRESMANN - STT;2.43
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - STT;5.5377
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - SMJ;5.5378
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - VIX;5.87
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - SMJ;13.3087
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - STT;13.31
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - VIX;13.31
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - SMJ;5.5379
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - VIX;5.54
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - STT;5.5375
10412;MASSA PIRAQUE SEMOLINA NINHO FINO 12X500G;TRESMANN - SMJ;5.99
10412;MASSA PIRAQUE SEMOLINA NINHO FINO 12X500G;TRESMANN - STT;5.9947
10414;SIDRA CERESER MORANGO 12X660ML;TRESMANN - SMJ;16.07
10414;SIDRA CERESER MORANGO 12X660ML;TRESMANN - STT;16.07
10417;AMENDOIM JUPARANA 20X500G;TRESMANN - SMJ;8.65
10417;AMENDOIM JUPARANA 20X500G;TRESMANN - STT;9.25
10417;AMENDOIM JUPARANA 20X500G;TRESMANN - VIX;9.25
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - VIX;4.6
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - SMJ;4.25
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - STT;4.5
10443;ALPISTE JUPARANA 20X500GR;TRESMANN - SMJ;5.9
10443;ALPISTE JUPARANA 20X500GR;TRESMANN - STT;8.85
10464;MASSA SARLONI ESPAGUETE C/OVOS 10X1KG;TRESMANN - STT;6.19
10464;MASSA SARLONI ESPAGUETE C/OVOS 10X1KG;TRESMANN - SMJ;6.19
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - SMJ;3.7735
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - VIX;3.79
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - STT;2.5933
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - SMJ;3.7733
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - VIX;3.79
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - STT;2.5157
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - SMJ;3.7732
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - VIX;3.79
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - STT;3.7733
10472;MASSA SARLONI CORT C/ OVOS PENNE 30X500G;TRESMANN - STT;2.5933
10472;MASSA SARLONI CORT C/ OVOS PENNE 30X500G;TRESMANN - SMJ;3.79
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - SMJ;3.69
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - STT;3.69
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - VIX;3.69
10478;MASSA VILLONI TALHARIN Nº2 30X500G;TRESMANN - SMJ;8.19
10478;MASSA VILLONI TALHARIN Nº2 30X500G;TRESMANN - STT;8.19
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - STT;5.48
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - SMJ;5.4784
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - VIX;4.7
10484;MASSA VILMA C/OVOS PARAFUSO 20X500G;TRESMANN - STT;4.06
10484;MASSA VILMA C/OVOS PARAFUSO 20X500G;TRESMANN - SMJ;3.48
10493;MASSA INST MIOJO BACON 50X85G;TRESMANN - STT;1.98
10493;MASSA INST MIOJO BACON 50X85G;TRESMANN - VIX;1.98
10493;MASSA INST MIOJO BACON 50X85G;TRESMANN - SMJ;1.98
10500;MASSA INST MIOJO CARNE 50X85G;TRESMANN - VIX;1.98
10500;MASSA INST MIOJO CARNE 50X85G;TRESMANN - SMJ;1.98
10500;MASSA INST MIOJO CARNE 50X85G;TRESMANN - STT;1.98
10502;MASSA INST MIOJO CARNE TOMATE 50X85G;TRESMANN - VIX;1.98
10502;MASSA INST MIOJO CARNE TOMATE 50X85G;TRESMANN - STT;1.98
10502;MASSA INST MIOJO CARNE TOMATE 50X85G;TRESMANN - SMJ;1.98
10504;ABACAXI OLE CALDA RODELAS 12X400GR;TRESMANN - STT;10.96
10504;ABACAXI OLE CALDA RODELAS 12X400GR;TRESMANN - SMJ;11.1633
10504;ABACAXI OLE CALDA RODELAS 12X400GR;TRESMANN - VIX;10.79
10505;CANJIQUINHA SINHA FINA 20X1KG;TRESMANN - STT;2.73
10505;CANJIQUINHA SINHA FINA 20X1KG;TRESMANN - SMJ;2.79
10505;CANJIQUINHA SINHA FINA 20X1KG;TRESMANN - VIX;2.73
10506;CANJIQUINHA SINHA MEDIA 20X1KG;TRESMANN - STT;2.39
10506;CANJIQUINHA SINHA MEDIA 20X1KG;TRESMANN - VIX;2.39
10506;CANJIQUINHA SINHA MEDIA 20X1KG;TRESMANN - SMJ;2.39
10509;CREME MILHO SINHA 20X500G;TRESMANN - STT;1.52
10509;CREME MILHO SINHA 20X500G;TRESMANN - SMJ;1.52
10512;FARINHA BEIRA RIO 15X2KG;TRESMANN - STT;10.0
10512;FARINHA BEIRA RIO 15X2KG;TRESMANN - SMJ;10.0
10512;FARINHA BEIRA RIO 15X2KG;TRESMANN - VIX;10.0
10515;FARINHA BEIRA RIO T2 30X1KG;TRESMANN - VIX;5.67
10515;FARINHA BEIRA RIO T2 30X1KG;TRESMANN - SMJ;5.0
10515;FARINHA BEIRA RIO T2 30X1KG;TRESMANN - STT;5.0
10517;AMEIXA OLE CALDA 12X400G;TRESMANN - VIX;11.35
10518;FARINHA BEIRA RIO COPIOBA T1 30X1KG;TRESMANN - SMJ;5.5
10518;FARINHA BEIRA RIO COPIOBA T1 30X1KG;TRESMANN - STT;5.5
10520;FARINHA JUPARANA TORRADA MAND T2 20X1KG;TRESMANN - STT;5.8
10520;FARINHA JUPARANA TORRADA MAND T2 20X1KG;TRESMANN - VIX;5.8
10520;FARINHA JUPARANA TORRADA MAND T2 20X1KG;TRESMANN - SMJ;5.8
10521;MASSA INST MIOJO CREMOSO FRANGO 50X88GR;TRESMANN - STT;1.83
10521;MASSA INST MIOJO CREMOSO FRANGO 50X88GR;TRESMANN - SMJ;1.98
10527;AMEIXA OLE CALDA 12X150GR;TRESMANN - VIX;5.88
10527;AMEIXA OLE CALDA 12X150GR;TRESMANN - STT;5.18
10527;AMEIXA OLE CALDA 12X150GR;TRESMANN - SMJ;5.18
10541;GIRASSOL JUPARANA 30X500GR;TRESMANN - STT;3.75
10541;GIRASSOL JUPARANA 30X500GR;TRESMANN - SMJ;4.0
10552;MASSA INST MIOJO ESPAGUETE T-3 20X500GR;TRESMANN - STT;6.45
10552;MASSA INST MIOJO ESPAGUETE T-3 20X500GR;TRESMANN - SMJ;6.45
10554;MASSA INST MIOJO ESPAGUETE T-5 20X500GR;TRESMANN - SMJ;6.45
10554;MASSA INST MIOJO ESPAGUETE T-5 20X500GR;TRESMANN - STT;6.45
10555;MASSA INST MIOJO GALINHA 50X85GR;TRESMANN - VIX;1.98
10555;MASSA INST MIOJO GALINHA 50X85GR;TRESMANN - STT;1.98
10555;MASSA INST MIOJO GALINHA 50X85GR;TRESMANN - SMJ;1.98
10558;MASSA INST MIOJO GALINHA CAIPIRA 50X85GR;TRESMANN - SMJ;1.98
10558;MASSA INST MIOJO GALINHA CAIPIRA 50X85GR;TRESMANN - STT;1.98
10558;MASSA INST MIOJO GALINHA CAIPIRA 50X85GR;TRESMANN - VIX;1.98
10560;GRAO DE BICO JUPARANA 10X500GR;TRESMANN - VIX;6.0
10560;GRAO DE BICO JUPARANA 10X500GR;TRESMANN - STT;6.0
10560;GRAO DE BICO JUPARANA 10X500GR;TRESMANN - SMJ;6.0
10561;MASSA INST MIOJO HOT CALABRESA 50X85GR;TRESMANN - STT;1.98
10561;MASSA INST MIOJO HOT CALABRESA 50X85GR;TRESMANN - SMJ;1.98
10563;MASSA INST MIOJO HOT MEXICANO 50X85GR;TRESMANN - STT;1.98
10563;MASSA INST MIOJO HOT MEXICANO 50X85GR;TRESMANN - SMJ;1.98
10564;MASSA INST MIOJO LEGUMES 50X85GR;TRESMANN - VIX;1.98
10564;MASSA INST MIOJO LEGUMES 50X85GR;TRESMANN - SMJ;1.98
10564;MASSA INST MIOJO LEGUMES 50X85GR;TRESMANN - STT;1.98
10576;MASSA INST MIOJO T.MONICA CARNE 50X85GR;TRESMANN - STT;2.06
10576;MASSA INST MIOJO T.MONICA CARNE 50X85GR;TRESMANN - SMJ;2.06
10576;MASSA INST MIOJO T.MONICA CARNE 50X85GR;TRESMANN - VIX;2.06
10579;MASSA INST MIOJO T.MONICA GALINHA 50X85GR;TRESMANN - SMJ;2.06
10579;MASSA INST MIOJO T.MONICA GALINHA 50X85GR;TRESMANN - STT;2.06
10579;MASSA INST MIOJO T.MONICA GALINHA 50X85GR;TRESMANN - VIX;2.06
10580;MASSA INST MIOJO T.MONICA TOMATE 50X85GR;TRESMANN - SMJ;2.06
10580;MASSA INST MIOJO T.MONICA TOMATE 50X85GR;TRESMANN - STT;2.06
10580;MASSA INST MIOJO T.MONICA TOMATE 50X85GR;TRESMANN - VIX;2.06
10593;MASSA INST MIOJO YAKISSOBA DESIDRATADO 20X500GR;TRESMANN - STT;6.68
10593;MASSA INST MIOJO YAKISSOBA DESIDRATADO 20X500GR;TRESMANN - VIX;6.68
10593;MASSA INST MIOJO YAKISSOBA DESIDRATADO 20X500GR;TRESMANN - SMJ;6.68
10597;FEIJAO COMBRASIL CARIOCA 30X1KG;TRESMANN - STT;8.28
10597;FEIJAO COMBRASIL CARIOCA 30X1KG;TRESMANN - VIX;8.28
10597;FEIJAO COMBRASIL CARIOCA 30X1KG;TRESMANN - SMJ;8.28
10599;MASSA INST MIOJO YAKISSOBA TRAD 50X87GR;TRESMANN - SMJ;1.98
10599;MASSA INST MIOJO YAKISSOBA TRAD 50X87GR;TRESMANN - STT;1.98
10600;CREME LEITE NESTLE TP 27X200G;TRESMANN - SMJ;3.5096
10600;CREME LEITE NESTLE TP 27X200G;TRESMANN - STT;3.51
10600;CREME LEITE NESTLE TP 27X200G;TRESMANN - VIX;3.95
10601;PAINCO JUPARANA 30X500GR;TRESMANN - STT;3.0
10601;PAINCO JUPARANA 30X500GR;TRESMANN - SMJ;3.25
10604;CREME LEITE NESTLE LT 48X300ML ;TRESMANN - VIX;6.64
10604;CREME LEITE NESTLE LT 48X300ML ;TRESMANN - STT;6.08
10604;CREME LEITE NESTLE LT 48X300ML ;TRESMANN - SMJ;6.076
10608;FEIJAO COMBRASIL PRETO 30X1KG;TRESMANN - STT;9.21
10608;FEIJAO COMBRASIL PRETO 30X1KG;TRESMANN - VIX;9.21
10608;FEIJAO COMBRASIL PRETO 30X1KG;TRESMANN - SMJ;9.21
10624;DOCE LEITE VENEZA MOZZARE 12X400G;TRESMANN - SMJ;7.99
10624;DOCE LEITE VENEZA MOZZARE 12X400G;TRESMANN - STT;7.99
10624;DOCE LEITE VENEZA MOZZARE 12X400G;TRESMANN - VIX;7.99
10634;QUEIJO RALADO VENEZA 60X50GR;TRESMANN - VIX;3.56
10634;QUEIJO RALADO VENEZA 60X50GR;TRESMANN - STT;3.56
10634;QUEIJO RALADO VENEZA 60X50GR;TRESMANN - SMJ;3.56
10646;GELEIA PREDILECTA AMEIXA 15X230G;TRESMANN - VIX;5.88
10646;GELEIA PREDILECTA AMEIXA 15X230G;TRESMANN - SMJ;6.0547
10646;GELEIA PREDILECTA AMEIXA 15X230G;TRESMANN - STT;6.0907
10648;AMIDO MILHO MAIZENA 20X1KG;TRESMANN - STT;15.63
10648;AMIDO MILHO MAIZENA 20X1KG;TRESMANN - SMJ;15.632
10649;GELEIA PREDILECTA AMORA 15X230G;TRESMANN - STT;9.71
10649;GELEIA PREDILECTA AMORA 15X230G;TRESMANN - SMJ;9.7107
10651;GELEIA PREDILECTA FRAMBOESA 15X230G;TRESMANN - STT;6.86
10651;GELEIA PREDILECTA FRAMBOESA 15X230G;TRESMANN - SMJ;7.086
10660;AMIDO MILHO MAIZENA 40X500GR;TRESMANN - SMJ;7.38
10660;AMIDO MILHO MAIZENA 40X500GR;TRESMANN - VIX;7.7
10660;AMIDO MILHO MAIZENA 40X500GR;TRESMANN - STT;7.38
10662;GELEIA PREDILECTA GOIABA 15X230G;TRESMANN - VIX;5.99
10662;GELEIA PREDILECTA GOIABA 15X230G;TRESMANN - SMJ;6.18
10662;GELEIA PREDILECTA GOIABA 15X230G;TRESMANN - STT;6.2167
10663;AMIDO MILHO MAIZENA 50X200GR;TRESMANN - STT;2.88
10663;AMIDO MILHO MAIZENA 50X200GR;TRESMANN - SMJ;3.079
10663;AMIDO MILHO MAIZENA 50X200GR;TRESMANN - VIX;2.84
10664;GELEIA PREDILECTA MORANGO 15X230G;TRESMANN - STT;7.3353
10664;GELEIA PREDILECTA MORANGO 15X230G;TRESMANN - SMJ;7.292
10664;GELEIA PREDILECTA MORANGO 15X230G;TRESMANN - VIX;7.08
10667;FEIJAO COMBRASIL VERMELHO 30X1KG;TRESMANN - STT;10.38
10667;FEIJAO COMBRASIL VERMELHO 30X1KG;TRESMANN - VIX;10.38
10667;FEIJAO COMBRASIL VERMELHO 30X1KG;TRESMANN - SMJ;10.38
10675;GELEIA PREDILECTA PESSEGO 15X230G;TRESMANN - SMJ;6.9353
10675;GELEIA PREDILECTA PESSEGO 15X230G;TRESMANN - STT;6.94
10678;GELEIA PREDILECTA UVA 15X230G;TRESMANN - STT;6.476
10678;GELEIA PREDILECTA UVA 15X230G;TRESMANN - SMJ;6.18
10678;GELEIA PREDILECTA UVA 15X230G;TRESMANN - VIX;6.18
10694;GOIABADA PREDILECTA LATA 12X600G;TRESMANN - STT;10.09
10694;GOIABADA PREDILECTA LATA 12X600G;TRESMANN - SMJ;10.0921
10696;GOIABADA PREDILECTA LIGHT LATA 12X600G;TRESMANN - STT;18.35
10696;GOIABADA PREDILECTA LIGHT LATA 12X600G;TRESMANN - SMJ;18.3525
10706;FUBA SINHA MIMOSO FINO 20X1KG;TRESMANN - VIX;2.39
10706;FUBA SINHA MIMOSO FINO 20X1KG;TRESMANN - STT;2.82
10706;FUBA SINHA MIMOSO FINO 20X1KG;TRESMANN - SMJ;2.79
