CODIGO;NOME;LOJA;NOME_FANTASIA;ESTOQUE ATUAL;VCTO_MEDIO;VENDA MEDIA
10137;CONHAQUE DREHER 12X900ML;TRESMANN - VIX;COTACAO - DESTILADOS;4.0;1756.0;0.875
10137;CONHAQUE DREHER 12X900ML;TRESMANN - STT;COTACAO - DESTILADOS;11.0;839.2;5.0
10137;CONHAQUE DREHER 12X900ML;TRESMANN - SMJ;COTACAO - DESTILADOS;3.0;1403.6;2.166666666666667
10140;FERNET THOQUINO 6X900ML;TRESMANN - STT;COTACAO - DESTILADOS;1.0;657.0;0.25
10140;FERNET THOQUINO 6X900ML;TRESMANN - SMJ;COTACAO - DESTILADOS;7.0;911.6;0.9166666666666667
10142;GIN SEARGERS 980ML;TRESMANN - VIX;COTACAO - DESTILADOS;4.0;1038.2;0.5416666666666666
10142;GIN SEARGERS 980ML;TRESMANN - SMJ;COTACAO - DESTILADOS;11.0;1539.8;0.20833333333333334
10142;GIN SEARGERS 980ML;TRESMANN - STT;COTACAO - DESTILADOS;4.0;1161.6;1.2083333333333335
10144;ICE OFF LEMON 12X275ML;TRESMANN - SMJ;REGIANNI;179.0;155.8;119.20833333333334
10144;ICE OFF LEMON 12X275ML;TRESMANN - STT;REGIANNI;347.0;173.8;174.79166666666669
10145;ICE OFF TANGERINA 12X275ML;TRESMANN - STT;REGIANNI;88.0;154.4;29.375
10145;ICE OFF TANGERINA 12X275ML;TRESMANN - SMJ;REGIANNI;83.0;120.4;16.333333333333332
10150;JURUBEBA LEAO NORTE 12X600ML;TRESMANN - SMJ;COTACAO - DESTILADOS;8.0;1934.0;0.5833333333333334
10150;JURUBEBA LEAO NORTE 12X600ML;TRESMANN - STT;COTACAO - DESTILADOS;10.0;726.2;8.041666666666666
10154;LICOR AMARULA 750ML;TRESMANN - STT;COTACAO - DESTILADOS;2.0;715.8;0.125
10154;LICOR AMARULA 750ML;TRESMANN - VIX;COTACAO - DESTILADOS;3.0;1881.0;0.08333333333333333
10154;LICOR AMARULA 750ML;TRESMANN - SMJ;COTACAO - DESTILADOS;3.0;385.6;0.041666666666666664
10155;LICOR REGGIANI MENTA PEPPERMINT 12X950ML;TRESMANN - SMJ;REGIANNI;33.0;756.0;1.0416666666666665
10155;LICOR REGGIANI MENTA PEPPERMINT 12X950ML;TRESMANN - STT;REGIANNI;9.0;568.2;2.083333333333333
10159;PARATUDO RAIZES AMARGAS 12X900ML;TRESMANN - SMJ;COTACAO - DESTILADOS;11.0;1784.4;16.041666666666668
10159;PARATUDO RAIZES AMARGAS 12X900ML;TRESMANN - STT;COTACAO - DESTILADOS;0.0;1276.2;46.08333333333333
10162;ENERGETICO RED BULL ENERGY DRINK 250ML;TRESMANN - VIX;BATISTA - RED BULL;35.0;538.8;26.25
10162;ENERGETICO RED BULL ENERGY DRINK 250ML;TRESMANN - STT;BATISTA - RED BULL;236.0;471.8;83.91666666666666
10162;ENERGETICO RED BULL ENERGY DRINK 250ML;TRESMANN - SMJ;BATISTA - RED BULL;138.0;555.0;36.66666666666667
10163;ENERGETICO RED BULL SUGAR FREE 24X250ML;TRESMANN - STT;BATISTA - RED BULL;149.0;237.8;53.91666666666667
10163;ENERGETICO RED BULL SUGAR FREE 24X250ML;TRESMANN - VIX;BATISTA - RED BULL;39.0;228.2;37.45833333333333
10163;ENERGETICO RED BULL SUGAR FREE 24X250ML;TRESMANN - SMJ;BATISTA - RED BULL;114.0;225.6;9.458333333333332
10164;REFRIGERANTE ANTARCTICA GUARANA DIET LT 12X350ML;TRESMANN - STT;AMBEV;134.0;180.8;83.45833333333334
10164;REFRIGERANTE ANTARCTICA GUARANA DIET LT 12X350ML;TRESMANN - VIX;AMBEV;164.0;215.4;174.25
10164;REFRIGERANTE ANTARCTICA GUARANA DIET LT 12X350ML;TRESMANN - SMJ;AMBEV;49.0;220.0;15.958333333333332
10165;REFRIGERANTE ANTARCTICA GUARANA LT 12X350ML;TRESMANN - VIX;AMBEV;54.0;310.8;115.66666666666667
10165;REFRIGERANTE ANTARCTICA GUARANA LT 12X350ML;TRESMANN - STT;AMBEV;177.0;243.0;119.08333333333334
10165;REFRIGERANTE ANTARCTICA GUARANA LT 12X350ML;TRESMANN - SMJ;AMBEV;70.0;243.4;5.416666666666667
10166;REFRIGERANTE ANTARCTICA GUARANA DIET 6X2LTS;TRESMANN - VIX;AMBEV;42.0;154.4;26.25
10166;REFRIGERANTE ANTARCTICA GUARANA DIET 6X2LTS;TRESMANN - SMJ;AMBEV;12.0;142.8;8.5
10166;REFRIGERANTE ANTARCTICA GUARANA DIET 6X2LTS;TRESMANN - STT;AMBEV;33.0;141.6;29.375
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - STT;AMBEV;88.0;151.4;89.125
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - SMJ;AMBEV;103.0;167.2;18.75
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - VIX;AMBEV;32.0;1689.8;15.166666666666666
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - SMJ;AMBEV;14.0;216.4;4.958333333333333
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - VIX;AMBEV;26.0;247.0;37.08333333333333
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - STT;AMBEV;33.0;230.0;10.208333333333332
10169;REFRIGERANTE ANTARCTICA SODA LIMONADA 6X2LTS;TRESMANN - SMJ;AMBEV;11.0;159.8;5.5
10169;REFRIGERANTE ANTARCTICA SODA LIMONADA 6X2LTS;TRESMANN - STT;AMBEV;10.0;148.4;16.708333333333336
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - VIX;COCA COLA;295.0;158.0;263.41666666666663
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - STT;COCA COLA;165.0;159.4;256.5833333333333
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - SMJ;COCA COLA;97.0;161.8;60.416666666666664
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - STT;COCA COLA;130.0;60.4;121.58333333333334
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - VIX;COCA COLA;191.0;55.8;241.41666666666666
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - SMJ;COCA COLA;50.0;43.0;58.291666666666664
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - SMJ;COCA COLA;6.0;75.2;189.75
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - STT;COCA COLA;223.0;91.0;259.33333333333337
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - VIX;COCA COLA;450.0;86.2;439.375
10177;REFRIGERANTE COCA COLA 6X2,5LT;TRESMANN - STT;COCA COLA;210.0;108.0;110.70833333333333
10177;REFRIGERANTE COCA COLA 6X2,5LT;TRESMANN - SMJ;COCA COLA;41.0;86.2;84.75
10178;REFRIGERANTE COCA COLA 6X2LT;TRESMANN - STT;COCA COLA;474.0;73.2;396.875
10178;REFRIGERANTE COCA COLA 6X2LT;TRESMANN - SMJ;COCA COLA;205.0;60.0;333.7083333333333
10189;REFRIGERANTE COROA COLA PET 8X2LT;TRESMANN - SMJ;COMERCIAL AGE LTDA ME;49.0;77.2;133.5
10189;REFRIGERANTE COROA COLA PET 8X2LT;TRESMANN - STT;COMERCIAL AGE LTDA ME;83.0;97.6;78.29166666666666
10202;FERMENTO FLEISCHMANN INST 20X500G;TRESMANN - SMJ;ELSONS PRODUTOS ALIM.LTDA;5.0;662.8;9.666666666666668
10202;FERMENTO FLEISCHMANN INST 20X500G;TRESMANN - STT;ELSONS PRODUTOS ALIM.LTDA;21.0;655.0;4.208333333333334
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - VIX;ELSONS PRODUTOS ALIM.LTDA;31.0;295.2;21.916666666666668
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - STT;ELSONS PRODUTOS ALIM.LTDA;28.0;254.6;101.91666666666667
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - SMJ;ELSONS PRODUTOS ALIM.LTDA;87.0;251.2;71.45833333333334
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - VIX;ELSONS PRODUTOS ALIM.LTDA;32.0;587.2;1.625
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - SMJ;ELSONS PRODUTOS ALIM.LTDA;2.0;656.6;62.333333333333336
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - STT;ELSONS PRODUTOS ALIM.LTDA;9.0;580.8;51.41666666666667
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - STT;COTACAO - MERCEARIA;1.0;179.2;46.66666666666667
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - VIX;COTACAO - MERCEARIA;34.0;195.2;9.708333333333332
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - SMJ;COTACAO - MERCEARIA;176.0;117.4;18.375
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - VIX;COTACAO - MERCEARIA;75.0;168.0;54.04166666666667
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - STT;COTACAO - MERCEARIA;111.0;196.2;237.375
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - SMJ;COTACAO - MERCEARIA;403.0;197.0;114.25
10237;MASSA ALCOBACA SEMOLA PARAFUSO 5X2KG;TRESMANN - SMJ;VILLONI ALIMENTOS;17.0;650.2;4.208333333333334
10237;MASSA ALCOBACA SEMOLA PARAFUSO 5X2KG;TRESMANN - STT;VILLONI ALIMENTOS;15.0;713.8;1.7916666666666667
10238;MASSA AMALIA C/OVOS CAB ANJO 20X500G;TRESMANN - STT;COTACAO - MERCEARIA;0.0;647.0;9.166666666666668
10238;MASSA AMALIA C/OVOS CAB ANJO 20X500G;TRESMANN - SMJ;COTACAO - MERCEARIA;28.0;680.0;9.375
10241;MASSA AMALIA C/OVOS FETTUCCINE 20X500G;TRESMANN - STT;COTACAO - MERCEARIA;2.0;675.8;28.291666666666664
10241;MASSA AMALIA C/OVOS FETTUCCINE 20X500G;TRESMANN - SMJ;COTACAO - MERCEARIA;19.0;654.6;13.083333333333332
10243;MASSA AMALIA C/OVOS PAPPARD CRESPE 16X500G;TRESMANN - STT;COTACAO - MERCEARIA;23.0;605.8;8.666666666666668
10243;MASSA AMALIA C/OVOS PAPPARD CRESPE 16X500G;TRESMANN - SMJ;COTACAO - MERCEARIA;33.0;700.4;3.875
10244;MASSA AMALIA C/OVOS CORT PARAFUSO 20X500G;TRESMANN - STT;COTACAO - MERCEARIA;1.0;624.6;12.041666666666666
10244;MASSA AMALIA C/OVOS CORT PARAFUSO 20X500G;TRESMANN - SMJ;COTACAO - MERCEARIA;21.0;629.0;10.958333333333332
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - STT;COTACAO - MERCEARIA;1.0;627.2;5.5
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - SMJ;COTACAO - MERCEARIA;23.0;667.4;6.125
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - VIX;COTACAO - MERCEARIA;-3.0;658.8;7.625
10247;MASSA AMALIA TETRACOLOR PARAFUSO 20X500G;TRESMANN - STT;COTACAO - MERCEARIA;2.0;549.8;5.583333333333333
10247;MASSA AMALIA TETRACOLOR PARAFUSO 20X500G;TRESMANN - SMJ;COTACAO - MERCEARIA;19.0;611.2;5.041666666666667
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - SMJ;COTACAO - MERCEARIA;0.0;646.0;2.4583333333333335
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - STT;COTACAO - MERCEARIA;0.0;563.2;2.75
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - VIX;COTACAO - MERCEARIA;0.0;480.0;1.6666666666666667
10250;MASSA APOLLO ESPAGUETE PLAST 10X1;TRESMANN - SMJ;VILLONI ALIMENTOS;349.0;669.2;252.625
10250;MASSA APOLLO ESPAGUETE PLAST 10X1;TRESMANN - STT;VILLONI ALIMENTOS;411.0;701.6;297.375
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - VIX;DPP - BARILLA;47.0;725.4;17.541666666666664
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - SMJ;DPP - BARILLA;12.0;650.0;0.125
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - STT;DPP - BARILLA;12.0;488.8;14.666666666666668
10270;MASSA LASANHA PETYBON 12X200G;TRESMANN - STT;DISTRIBUIDORA LAURENCINI LTDA;98.0;337.6;19.333333333333336
10270;MASSA LASANHA PETYBON 12X200G;TRESMANN - SMJ;DISTRIBUIDORA LAURENCINI LTDA;60.0;409.8;9.708333333333332
10272;MASSA LIANE SEMOLA ARGOLINHA 20X500G;TRESMANN - SMJ;LIANE;0.0;0.0;0.0
10272;MASSA LIANE SEMOLA ARGOLINHA 20X500G;TRESMANN - STT;LIANE;0.0;0.0;0.0
10274;MASSA LIANE SEMOLA BOCA LEAO 24X500G;TRESMANN - STT;LIANE;19.0;715.2;2.5416666666666665
10274;MASSA LIANE SEMOLA BOCA LEAO 24X500G;TRESMANN - SMJ;LIANE;23.0;635.8;0.5416666666666666
10275;MASSA LIANE SEMOLA CONCHINHA 24X500G;TRESMANN - STT;LIANE;0.0;706.0;1.0
10275;MASSA LIANE SEMOLA CONCHINHA 24X500G;TRESMANN - SMJ;LIANE;0.0;714.0;2.0
10289;REFRIGERANTE COROA GUARANA PET 12X600ML;TRESMANN - SMJ;COMERCIAL AGE LTDA ME;27.0;70.4;32.79166666666667
10289;REFRIGERANTE COROA GUARANA PET 12X600ML;TRESMANN - STT;COMERCIAL AGE LTDA ME;29.0;98.2;22.083333333333336
10290;REFRIGERANTE COROA GUARANA PET 8X2LT;TRESMANN - SMJ;COMERCIAL AGE LTDA ME;101.0;87.6;124.625
10290;REFRIGERANTE COROA GUARANA PET 8X2LT;TRESMANN - STT;COMERCIAL AGE LTDA ME;131.0;96.8;95.41666666666666
10299;REFRIGERANTE COROA LARANJA PET 8X2LT;TRESMANN - SMJ;COMERCIAL AGE LTDA ME;40.0;91.0;66.29166666666666
10299;REFRIGERANTE COROA LARANJA PET 8X2LT;TRESMANN - STT;COMERCIAL AGE LTDA ME;23.0;101.6;70.125
10302;REFRIGERANTE COROA LIMAO PET 6X2LT;TRESMANN - SMJ;COMERCIAL AGE LTDA ME;71.0;58.2;41.0
10302;REFRIGERANTE COROA LIMAO PET 6X2LT;TRESMANN - STT;COMERCIAL AGE LTDA ME;52.0;92.4;44.79166666666667
10305;REFRIGERANTE COROA UVA PET 8X2LT;TRESMANN - SMJ;COMERCIAL AGE LTDA ME;31.0;72.4;52.75
10305;REFRIGERANTE COROA UVA PET 8X2LT;TRESMANN - STT;COMERCIAL AGE LTDA ME;61.0;85.6;36.66666666666667
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - SMJ;COCA COLA;13.0;99.2;4.583333333333334
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - STT;COCA COLA;55.0;89.8;44.33333333333333
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - VIX;COCA COLA;17.0;97.0;21.916666666666668
10311;REFRIGERANTE FANTA LARANJA 6X2LT;TRESMANN - STT;COCA COLA;52.0;112.0;26.375
10311;REFRIGERANTE FANTA LARANJA 6X2LT;TRESMANN - SMJ;COCA COLA;49.0;92.0;23.958333333333336
10312;REFRIGERANTE FANTA LARANJA 6X600ML;TRESMANN - STT;COCA COLA;30.0;94.4;19.625
10312;REFRIGERANTE FANTA LARANJA 6X600ML;TRESMANN - SMJ;COCA COLA;44.0;81.4;28.625
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - VIX;COCA COLA;60.0;141.4;54.04166666666667
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - STT;COCA COLA;64.0;163.6;27.833333333333332
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - SMJ;COCA COLA;31.0;159.6;10.416666666666668
10315;REFRIGERANTE FANTA UVA 6X2LT;TRESMANN - STT;COCA COLA;39.0;110.0;24.833333333333336
10315;REFRIGERANTE FANTA UVA 6X2LT;TRESMANN - SMJ;COCA COLA;22.0;91.2;11.791666666666668
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - VIX;COCA COLA;34.0;132.4;44.125
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - SMJ;COCA COLA;21.0;221.0;19.958333333333336
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - STT;COCA COLA;43.0;159.6;36.75
10318;REFRIGERANTE IATE COLA 8X2LT;TRESMANN - STT;COROA - IATE;20.0;82.0;70.83333333333334
10318;REFRIGERANTE IATE COLA 8X2LT;TRESMANN - SMJ;COROA - IATE;443.0;67.2;102.41666666666666
10320;REFRIGERANTE IATE GUARANA 8X2LT;TRESMANN - STT;COROA - IATE;73.0;80.2;55.083333333333336
10320;REFRIGERANTE IATE GUARANA 8X2LT;TRESMANN - SMJ;COROA - IATE;364.0;81.2;92.75
10323;REFRIGERANTE IATE LARANJA 8X2LT;TRESMANN - STT;COROA - IATE;2.0;84.0;55.625
10323;REFRIGERANTE IATE LARANJA 8X2LT;TRESMANN - SMJ;COROA - IATE;350.0;72.2;89.54166666666666
10325;REFRIGERANTE IATE LIMAO 8X2LT;TRESMANN - SMJ;COROA - IATE;159.0;79.6;44.58333333333333
10325;REFRIGERANTE IATE LIMAO 8X2LT;TRESMANN - STT;COROA - IATE;17.0;77.0;55.08333333333333
10326;REFRIGERANTE IATE UVA 8X2LT;TRESMANN - STT;COROA - IATE;3.0;83.2;33.95833333333333
10326;REFRIGERANTE IATE UVA 8X2LT;TRESMANN - SMJ;COROA - IATE;121.0;86.0;57.5
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - VIX;AMBEV;49.0;106.2;7.375
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - SMJ;AMBEV;22.0;88.8;24.291666666666664
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - STT;AMBEV;29.0;115.4;39.91666666666667
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - VIX;AMBEV;45.0;142.0;53.666666666666664
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - SMJ;AMBEV;24.0;103.8;13.375
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - STT;AMBEV;17.0;104.0;19.583333333333336
10337;REFRIGERANTE PEPSI TWIST LT 12X350ML;TRESMANN - STT;AMBEV;3.0;64.4;6.375
10337;REFRIGERANTE PEPSI TWIST LT 12X350ML;TRESMANN - SMJ;AMBEV;0.0;66.6;2.7916666666666665
10339;REFRIGERANTE PEPSI TWIST PET 6X2LT;TRESMANN - STT;AMBEV;28.0;92.4;22.708333333333336
10339;REFRIGERANTE PEPSI TWIST PET 6X2LT;TRESMANN - SMJ;AMBEV;24.0;74.4;4.791666666666666
10345;MASSA LIANE SEMOLA PARAFUSO 24X500G;TRESMANN - STT;LIANE;0.0;732.6;0.0
10345;MASSA LIANE SEMOLA PARAFUSO 24X500G;TRESMANN - SMJ;LIANE;0.0;736.2;0.0
10370;MASSA PIRAQUE C/OVOS ALETRIA 12X500G;TRESMANN - SMJ;PIRAQUE;53.0;619.4;6.333333333333334
10370;MASSA PIRAQUE C/OVOS ALETRIA 12X500G;TRESMANN - STT;PIRAQUE;41.0;562.2;11.166666666666666
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - STT;PIRAQUE;123.0;675.2;35.416666666666664
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - SMJ;PIRAQUE;202.0;679.4;17.5
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - VIX;PIRAQUE;18.0;660.6;30.916666666666668
10380;REFRIGERANTE SPRITE LIMAO 6X2LT;TRESMANN - STT;COCA COLA;25.0;86.6;19.416666666666664
10380;REFRIGERANTE SPRITE LIMAO 6X2LT;TRESMANN - SMJ;COCA COLA;14.0;77.2;10.75
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - SMJ;COCA COLA;59.0;165.6;14.583333333333332
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - STT;COCA COLA;51.0;159.2;28.541666666666664
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - VIX;COCA COLA;38.0;141.8;35.45833333333333
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - VIX;COCA COLA;32.0;147.4;21.583333333333332
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - STT;COCA COLA;23.0;140.8;20.958333333333332
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - SMJ;COCA COLA;18.0;143.4;5.541666666666667
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - VIX;AMBEV;18.0;159.8;3.9166666666666665
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - SMJ;AMBEV;102.0;171.0;28.208333333333336
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - STT;AMBEV;113.0;169.8;49.91666666666667
10387;REFRIGERANTE SUKITA LARANJA LT 12X350ML;TRESMANN - SMJ;AMBEV;7.0;220.6;3.75
10387;REFRIGERANTE SUKITA LARANJA LT 12X350ML;TRESMANN - STT;AMBEV;18.0;201.4;6.083333333333333
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - VIX;PIRAQUE;14.0;649.0;3.0416666666666665
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - SMJ;PIRAQUE;40.0;667.2;6.333333333333334
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - STT;PIRAQUE;82.0;653.8;13.708333333333332
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - VIX;COTACAO - VINHOS;2.0;1066.5;1.3333333333333335
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - SMJ;COTACAO - VINHOS;1.0;1655.4;3.2916666666666665
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - STT;COTACAO - VINHOS;20.0;1070.2;2.5
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - SMJ;PIRAQUE;38.0;622.6;3.9583333333333335
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - VIX;PIRAQUE;5.0;634.2;5.375
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - STT;PIRAQUE;28.0;641.6;11.958333333333332
10412;MASSA PIRAQUE SEMOLINA NINHO FINO 12X500G;TRESMANN - STT;PIRAQUE;44.0;602.2;10.25
10412;MASSA PIRAQUE SEMOLINA NINHO FINO 12X500G;TRESMANN - SMJ;PIRAQUE;47.0;631.6;1.2916666666666665
10414;SIDRA CERESER MORANGO 12X660ML;TRESMANN - STT;COTACAO - VINHOS;0.0;768.8;0.041666666666666664
10414;SIDRA CERESER MORANGO 12X660ML;TRESMANN - SMJ;COTACAO - VINHOS;0.0;818.4;0.041666666666666664
10417;AMENDOIM JUPARANA 20X500G;TRESMANN - VIX;SALTEGA;40.0;191.8;2.0416666666666665
10417;AMENDOIM JUPARANA 20X500G;TRESMANN - STT;SALTEGA;41.0;174.2;11.958333333333332
10417;AMENDOIM JUPARANA 20X500G;TRESMANN - SMJ;SALTEGA;25.0;214.2;2.208333333333333
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - STT;SALTEGA;115.0;199.6;23.583333333333332
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - VIX;SALTEGA;13.0;206.0;5.5
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - SMJ;SALTEGA;29.0;219.4;13.208333333333334
10443;ALPISTE JUPARANA 20X500GR;TRESMANN - STT;SALTEGA;46.0;323.6;8.25
10443;ALPISTE JUPARANA 20X500GR;TRESMANN - SMJ;SALTEGA;47.0;342.2;10.375
10464;MASSA SARLONI ESPAGUETE C/OVOS 10X1KG;TRESMANN - SMJ;VILLONI ALIMENTOS;16.0;638.6;51.70833333333333
10464;MASSA SARLONI ESPAGUETE C/OVOS 10X1KG;TRESMANN - STT;VILLONI ALIMENTOS;251.0;704.0;51.41666666666667
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - VIX;VILLONI ALIMENTOS;35.0;600.4;3.083333333333333
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - SMJ;VILLONI ALIMENTOS;14.0;701.4;11.583333333333334
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - STT;VILLONI ALIMENTOS;53.0;691.8;8.416666666666668
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - STT;VILLONI ALIMENTOS;63.0;-8406.2;6.083333333333333
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - VIX;VILLONI ALIMENTOS;21.0;599.8;8.666666666666668
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - SMJ;VILLONI ALIMENTOS;14.0;682.8;18.25
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - VIX;VILLONI ALIMENTOS;28.0;672.0;12.5
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - STT;VILLONI ALIMENTOS;8.0;611.0;33.95833333333333
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - SMJ;VILLONI ALIMENTOS;0.0;704.4;11.75
10472;MASSA SARLONI CORT C/ OVOS PENNE 30X500G;TRESMANN - SMJ;VILLONI ALIMENTOS;47.0;642.2;16.875
10472;MASSA SARLONI CORT C/ OVOS PENNE 30X500G;TRESMANN - STT;VILLONI ALIMENTOS;51.0;692.4;12.791666666666666
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - STT;VILLONI ALIMENTOS;72.0;708.0;42.29166666666667
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - SMJ;VILLONI ALIMENTOS;23.0;846.8;26.958333333333336
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - VIX;VILLONI ALIMENTOS;17.0;702.8;7.208333333333333
10478;MASSA VILLONI TALHARIN Nº2 30X500G;TRESMANN - SMJ;VILLONI ALIMENTOS;64.0;519.6;8.833333333333332
10478;MASSA VILLONI TALHARIN Nº2 30X500G;TRESMANN - STT;VILLONI ALIMENTOS;92.0;539.4;10.916666666666668
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - STT;VILMA ALIMENTOS;24.0;659.0;33.75
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - SMJ;VILMA ALIMENTOS;217.0;859.0;8.291666666666668
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - VIX;VILMA ALIMENTOS;18.0;685.8;14.875
10484;MASSA VILMA C/OVOS PARAFUSO 20X500G;TRESMANN - SMJ;VILMA ALIMENTOS;431.0;661.6;14.791666666666666
10484;MASSA VILMA C/OVOS PARAFUSO 20X500G;TRESMANN - STT;VILMA ALIMENTOS;17.0;608.2;33.95833333333333
10493;MASSA INST MIOJO BACON 50X85G;TRESMANN - VIX;ELSONS - MIOJO;54.0;229.8;13.291666666666666
