CODIGO;NOME;LOJA;ESTOQUE ATUAL;VCTO_MEDIO;VENDA MEDIA
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - VIX;1.0;1688.2;26.125
10167;REFRIGERANTE ANTARCTICA GUARANA 6X2LTS;TRESMANN - STT;98.0;160.4;127.29166666666666
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - VIX;42.0;246.0;44.29166666666667
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - STT;14.0;225.8;12.583333333333332
10168;REFRIGERANTE ANTARCTICA SODA LIMONADA LT 12X350ML;TRESMANN - SMJ;11.0;203.0;4.25
10169;REFRIGERANTE ANTARCTICA SODA LIMONADA 6X2LTS;TRESMANN - STT;5.0;143.2;9.416666666666666
10169;REFRIGERANTE ANTARCTICA SODA LIMONADA 6X2LTS;TRESMANN - SMJ;7.0;142.6;8.583333333333334
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - VIX;142.0;148.2;311.25
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - STT;650.0;163.0;208.75
10172;REFRIGERANTE COCA COLA LT 12X350ML;TRESMANN - SMJ;110.0;163.4;90.04166666666666
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - VIX;287.0;58.4;329.125
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - SMJ;88.0;47.4;68.0
10175;REFRIGERANTE COCA COLA 12X600ML;TRESMANN - STT;10.0;59.8;94.08333333333334
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - VIX;328.0;77.8;605.3333333333333
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - SMJ;229.0;90.2;194.125
10176;REFRIGERANTE COCA COLA 6X1,5LT;TRESMANN - STT;185.0;91.2;312.5
10177;REFRIGERANTE COCA COLA 6X2,5LT;TRESMANN - STT;-23.0;110.4;198.75
10177;REFRIGERANTE COCA COLA 6X2,5LT;TRESMANN - SMJ;41.0;90.8;147.66666666666669
10178;REFRIGERANTE COCA COLA 6X2LT;TRESMANN - STT;331.0;73.0;302.95833333333337
10178;REFRIGERANTE COCA COLA 6X2LT;TRESMANN - SMJ;388.0;65.2;208.79166666666669
10189;REFRIGERANTE COROA COLA PET 8X2LT;TRESMANN - SMJ;159.0;80.6;126.45833333333333
10189;REFRIGERANTE COROA COLA PET 8X2LT;TRESMANN - STT;98.0;97.4;98.79166666666666
10202;FERMENTO FLEISCHMANN INST 20X500G;TRESMANN - SMJ;22.0;662.8;8.708333333333332
10202;FERMENTO FLEISCHMANN INST 20X500G;TRESMANN - STT;10.0;562.6;3.916666666666667
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - STT;73.0;257.2;135.70833333333331
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - VIX;42.0;295.2;30.708333333333332
10203;FERMENTO FLEISCHMANN INST 68X10G;TRESMANN - SMJ;65.0;268.4;83.08333333333334
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - SMJ;56.0;661.4;70.79166666666667
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - STT;107.0;580.8;28.75
10204;FERMENTO FLEISCHMANN INST 16X125G;TRESMANN - VIX;34.0;587.2;3.5
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - SMJ;74.0;105.6;15.708333333333334
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - VIX;47.0;195.2;6.5
10207;FERMENTO PO ROYAL 48X250G;TRESMANN - STT;70.0;179.2;44.5
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - SMJ;155.0;195.2;84.58333333333334
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - VIX;83.0;170.4;58.41666666666667
10208;FERMENTO PO ROYAL 72X100G;TRESMANN - STT;246.0;200.0;170.29166666666669
10237;MASSA ALCOBACA SEMOLA PARAFUSO 5X2KG;TRESMANN - STT;13.0;710.6;2.958333333333333
10237;MASSA ALCOBACA SEMOLA PARAFUSO 5X2KG;TRESMANN - SMJ;12.0;630.2;4.5
10238;MASSA AMALIA C/OVOS CAB ANJO 20X500G;TRESMANN - SMJ;47.0;680.0;7.916666666666666
10238;MASSA AMALIA C/OVOS CAB ANJO 20X500G;TRESMANN - STT;27.0;647.0;13.291666666666668
10241;MASSA AMALIA C/OVOS FETTUCCINE 20X500G;TRESMANN - STT;61.0;675.8;20.041666666666664
10241;MASSA AMALIA C/OVOS FETTUCCINE 20X500G;TRESMANN - SMJ;21.0;667.0;8.041666666666668
10243;MASSA AMALIA C/OVOS PAPPARD CRESPE 16X500G;TRESMANN - SMJ;41.0;700.4;4.333333333333333
10243;MASSA AMALIA C/OVOS PAPPARD CRESPE 16X500G;TRESMANN - STT;36.0;605.8;10.5
10244;MASSA AMALIA C/OVOS CORT PARAFUSO 20X500G;TRESMANN - STT;24.0;624.6;14.583333333333334
10244;MASSA AMALIA C/OVOS CORT PARAFUSO 20X500G;TRESMANN - SMJ;24.0;663.2;15.416666666666668
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - VIX;13.0;658.8;19.583333333333332
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - STT;4.0;627.2;11.875
10245;MASSA AMALIA C/OVOS TAGLIATELLE 10 16X500G;TRESMANN - SMJ;34.0;667.4;5.875
10247;MASSA AMALIA TETRACOLOR PARAFUSO 20X500G;TRESMANN - SMJ;0.0;660.8;8.541666666666668
10247;MASSA AMALIA TETRACOLOR PARAFUSO 20X500G;TRESMANN - STT;2.0;549.8;7.166666666666667
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - SMJ;-1.0;646.0;4.791666666666666
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - STT;0.0;563.2;3.3333333333333335
10248;MASSA AMALIA TETRACOLOR PENA 20X500G;TRESMANN - VIX;0.0;480.0;1.6666666666666667
10250;MASSA APOLLO ESPAGUETE PLAST 10X1;TRESMANN - SMJ;162.0;703.2;176.79166666666669
10250;MASSA APOLLO ESPAGUETE PLAST 10X1;TRESMANN - STT;474.0;704.6;223.95833333333334
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - STT;0.0;590.0;8.458333333333332
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - SMJ;12.0;650.0;0.20833333333333334
10253;MASSA BARILLA SPAGHETTI Nº5 12X500G;TRESMANN - VIX;55.0;759.6;19.583333333333336
10270;MASSA LASANHA PETYBON 12X200G;TRESMANN - STT;45.0;366.4;13.083333333333334
10270;MASSA LASANHA PETYBON 12X200G;TRESMANN - SMJ;148.0;470.6;13.583333333333332
10272;MASSA LIANE SEMOLA ARGOLINHA 20X500G;TRESMANN - SMJ;0.0;0.0;0.0
10272;MASSA LIANE SEMOLA ARGOLINHA 20X500G;TRESMANN - STT;0.0;0.0;0.0
10274;MASSA LIANE SEMOLA BOCA LEAO 24X500G;TRESMANN - STT;0.0;727.8;0.0
10274;MASSA LIANE SEMOLA BOCA LEAO 24X500G;TRESMANN - SMJ;0.0;643.6;0.0
10275;MASSA LIANE SEMOLA CONCHINHA 24X500G;TRESMANN - SMJ;0.0;714.0;2.0
10275;MASSA LIANE SEMOLA CONCHINHA 24X500G;TRESMANN - STT;0.0;706.0;1.0
10289;REFRIGERANTE COROA GUARANA PET 12X600ML;TRESMANN - SMJ;8.0;83.8;41.166666666666664
10289;REFRIGERANTE COROA GUARANA PET 12X600ML;TRESMANN - STT;19.0;97.2;32.0
10290;REFRIGERANTE COROA GUARANA PET 8X2LT;TRESMANN - SMJ;115.0;90.4;101.54166666666667
10290;REFRIGERANTE COROA GUARANA PET 8X2LT;TRESMANN - STT;123.0;99.2;130.375
10299;REFRIGERANTE COROA LARANJA PET 8X2LT;TRESMANN - SMJ;104.0;108.6;89.16666666666666
10299;REFRIGERANTE COROA LARANJA PET 8X2LT;TRESMANN - STT;57.0;101.4;65.75
10302;REFRIGERANTE COROA LIMAO PET 6X2LT;TRESMANN - SMJ;85.0;81.8;55.45833333333333
10302;REFRIGERANTE COROA LIMAO PET 6X2LT;TRESMANN - STT;43.0;85.8;49.375
10305;REFRIGERANTE COROA UVA PET 8X2LT;TRESMANN - SMJ;85.0;72.4;62.916666666666664
10305;REFRIGERANTE COROA UVA PET 8X2LT;TRESMANN - STT;65.0;85.6;48.875
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - STT;-1.0;98.0;18.791666666666668
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - VIX;3.0;95.4;22.583333333333332
10310;REFRIGERANTE FANTA LARANJA 6X1,5LT;TRESMANN - SMJ;0.0;100.4;2.375
10311;REFRIGERANTE FANTA LARANJA 6X2LT;TRESMANN - STT;2.0;102.2;25.791666666666668
10311;REFRIGERANTE FANTA LARANJA 6X2LT;TRESMANN - SMJ;40.0;114.6;33.166666666666664
10312;REFRIGERANTE FANTA LARANJA 6X600ML;TRESMANN - STT;0.0;91.2;9.375
10312;REFRIGERANTE FANTA LARANJA 6X600ML;TRESMANN - SMJ;28.0;89.6;22.583333333333336
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - VIX;61.0;150.0;69.66666666666666
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - STT;67.0;165.0;52.04166666666667
10313;REFRIGERANTE FANTA LARANJA LT 12X350ML;TRESMANN - SMJ;47.0;166.0;19.958333333333336
10315;REFRIGERANTE FANTA UVA 6X2LT;TRESMANN - STT;2.0;105.4;26.916666666666664
10315;REFRIGERANTE FANTA UVA 6X2LT;TRESMANN - SMJ;4.0;103.6;22.875
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - VIX;28.0;152.8;43.33333333333333
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - SMJ;15.0;221.8;16.375
10316;REFRIGERANTE FANTA UVA LT 12X350ML;TRESMANN - STT;6.0;162.6;44.04166666666667
10318;REFRIGERANTE IATE COLA 8X2LT;TRESMANN - STT;117.0;81.4;65.75
10318;REFRIGERANTE IATE COLA 8X2LT;TRESMANN - SMJ;49.0;114.4;89.625
10320;REFRIGERANTE IATE GUARANA 8X2LT;TRESMANN - STT;188.0;88.6;75.83333333333334
10320;REFRIGERANTE IATE GUARANA 8X2LT;TRESMANN - SMJ;89.0;106.6;97.75
10323;REFRIGERANTE IATE LARANJA 8X2LT;TRESMANN - STT;138.0;84.0;66.45833333333333
10323;REFRIGERANTE IATE LARANJA 8X2LT;TRESMANN - SMJ;188.0;80.6;51.416666666666664
10325;REFRIGERANTE IATE LIMAO 8X2LT;TRESMANN - SMJ;69.0;109.6;43.75
10325;REFRIGERANTE IATE LIMAO 8X2LT;TRESMANN - STT;97.0;62.8;58.66666666666667
10326;REFRIGERANTE IATE UVA 8X2LT;TRESMANN - SMJ;211.0;88.8;46.66666666666667
10326;REFRIGERANTE IATE UVA 8X2LT;TRESMANN - STT;226.0;83.2;54.66666666666667
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - VIX;10.0;97.4;12.958333333333332
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - SMJ;20.0;102.8;25.0
10334;REFRIGERANTE PEPSI 6X2LT;TRESMANN - STT;56.0;114.8;37.0
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - VIX;28.0;139.2;72.125
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - SMJ;27.0;134.8;19.833333333333336
10335;REFRIGERANTE PEPSI LT 12X350ML;TRESMANN - STT;29.0;120.8;24.25
10337;REFRIGERANTE PEPSI TWIST LT 12X350ML;TRESMANN - SMJ;5.0;66.6;3.5833333333333335
10337;REFRIGERANTE PEPSI TWIST LT 12X350ML;TRESMANN - STT;3.0;64.4;10.625
10339;REFRIGERANTE PEPSI TWIST PET 6X2LT;TRESMANN - STT;31.0;107.2;16.916666666666668
10339;REFRIGERANTE PEPSI TWIST PET 6X2LT;TRESMANN - SMJ;11.0;93.0;7.708333333333334
10345;MASSA LIANE SEMOLA PARAFUSO 20X500G;TRESMANN - STT;0.0;732.6;0.0
10345;MASSA LIANE SEMOLA PARAFUSO 20X500G;TRESMANN - SMJ;0.0;736.2;0.0
10370;MASSA PIRAQUE C/OVOS ALETRIA 12X500G;TRESMANN - SMJ;5.0;691.8;4.541666666666666
10370;MASSA PIRAQUE C/OVOS ALETRIA 12X500G;TRESMANN - STT;11.0;668.8;5.708333333333334
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - STT;36.0;619.0;25.083333333333336
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - VIX;15.0;656.4;31.833333333333332
10377;MASSA PIRAQUE C/OVOS ESPAGUETE 24X500G;TRESMANN - SMJ;7.0;678.2;14.416666666666666
10380;REFRIGERANTE SPRITE LIMAO 6X2LT;TRESMANN - STT;1.0;72.4;14.166666666666666
10380;REFRIGERANTE SPRITE LIMAO 6X2LT;TRESMANN - SMJ;24.0;79.6;14.375
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - SMJ;2.0;153.8;17.916666666666668
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - STT;36.0;163.6;40.916666666666664
10381;REFRIGERANTE SPRITE LIMAO LT 350ML;TRESMANN - VIX;17.0;153.8;36.58333333333333
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - VIX;25.0;148.8;15.125
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - STT;0.0;126.4;6.416666666666667
10382;REFRIGERANTE SPRITE ZERO LT 12X350ML;TRESMANN - SMJ;13.0;135.8;2.0
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - VIX;10.0;156.8;6.458333333333334
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - SMJ;8.0;168.0;25.916666666666664
10385;REFRIGERANTE SUKITA LARANJA 6X2LT;TRESMANN - STT;38.0;165.0;39.29166666666667
10387;REFRIGERANTE SUKITA LARANJA LT 12X350ML;TRESMANN - SMJ;2.0;216.6;6.666666666666666
10387;REFRIGERANTE SUKITA LARANJA LT 12X350ML;TRESMANN - STT;20.0;201.4;9.791666666666668
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - SMJ;15.0;691.2;5.291666666666666
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - VIX;5.0;654.2;4.666666666666666
10401;MASSA PIRAQUE C/OVOS NINHO FINO 12X500G;TRESMANN - STT;23.0;603.4;13.708333333333332
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - VIX;3.0;1066.5;4.375
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - SMJ;3.0;1655.4;9.416666666666666
10403;SIDRA CERESER MACA 12X660ML;TRESMANN - STT;20.0;1070.2;14.791666666666666
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - SMJ;10.0;650.6;4.708333333333334
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - VIX;10.0;634.2;5.291666666666667
10404;MASSA PIRAQUE C/OVOS NINHO LARGO 12X500G;TRESMANN - STT;21.0;650.4;9.125
10412;MASSA PIRAQUE SEMOLINA NINHO FINO 12X500G;TRESMANN - SMJ;25.0;662.2;0.8333333333333334
10412;MASSA PIRAQUE SEMOLINA NINHO FINO 12X500G;TRESMANN - STT;16.0;588.0;3.8333333333333335
10414;SIDRA CERESER MORANGO 12X660ML;TRESMANN - STT;0.0;768.8;0.041666666666666664
10414;SIDRA CERESER MORANGO 12X660ML;TRESMANN - SMJ;0.0;818.4;0.041666666666666664
10417;AMENDOIM JUPARANA 30X500G;TRESMANN - SMJ;3.0;227.6;1.8333333333333333
10417;AMENDOIM JUPARANA 30X500G;TRESMANN - VIX;12.0;213.2;2.75
10417;AMENDOIM JUPARANA 30X500G;TRESMANN - STT;25.0;194.6;13.25
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - STT;45.0;220.0;18.708333333333336
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - SMJ;40.0;219.4;9.458333333333334
10425;CANJICA JUPARANA BRANCA 30X500GR;TRESMANN - VIX;32.0;206.0;5.083333333333333
10443;ALPISTE JUPARANA 20X500GR;TRESMANN - STT;25.0;349.0;11.541666666666668
10443;ALPISTE JUPARANA 20X500GR;TRESMANN - SMJ;27.0;367.8;9.083333333333332
10464;MASSA SARLONI ESPAGUETE C/OVOS 10X1KG;TRESMANN - STT;43.0;661.8;50.25
10464;MASSA SARLONI ESPAGUETE C/OVOS 10X1KG;TRESMANN - SMJ;29.0;637.4;47.58333333333333
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - SMJ;33.0;579.4;10.25
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - VIX;19.0;592.6;3.958333333333333
10467;MASSA SARLONI CORT C/ OVOS JOELHO 30X500G;TRESMANN - STT;32.0;695.8;12.541666666666666
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - VIX;26.0;599.8;8.458333333333332
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - STT;5.0;-8395.4;8.708333333333334
10469;MASSA SARLONI CORT C/ OVOS PADRE NOSSO 30X500G;TRESMANN - SMJ;57.0;682.8;10.625
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - VIX;57.0;672.0;10.416666666666666
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - SMJ;2.0;704.4;21.0
10471;MASSA SARLONI CORT C/OVOS PARAFUSO 30X500G;TRESMANN - STT;69.0;611.0;32.75
10472;MASSA SARLONI CORT C/ OVOS PENNE 30X500G;TRESMANN - SMJ;24.0;701.8;10.666666666666668
10472;MASSA SARLONI CORT C/ OVOS PENNE 30X500G;TRESMANN - STT;33.0;701.0;17.708333333333336
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - STT;46.0;721.8;36.04166666666667
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - SMJ;21.0;850.2;32.25
10476;MASSA SARLONI SEMOLA PARAFUSO 30X500G;TRESMANN - VIX;9.0;628.4;11.75
10478;MASSA VILLONI TALHARIN Nº2 30X500G;TRESMANN - STT;28.0;543.4;8.083333333333332
10478;MASSA VILLONI TALHARIN Nº2 30X500G;TRESMANN - SMJ;23.0;546.6;12.333333333333332
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - SMJ;28.0;864.8;9.125
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - STT;31.0;662.4;42.75
10480;MASSA VILMA C/OVOS ALETRIA 20X500G;TRESMANN - VIX;19.0;660.2;11.166666666666668
10484;MASSA VILMA C/OVOS PARAFUSO 20X500G;TRESMANN - SMJ;2.0;868.4;18.625
10484;MASSA VILMA C/OVOS PARAFUSO 20X500G;TRESMANN - STT;5.0;609.0;50.54166666666667
10493;MASSA INST MIOJO BACON 50X85G;TRESMANN - VIX;69.0;229.8;17.25
10493;MASSA INST MIOJO BACON 50X85G;TRESMANN - SMJ;79.0;248.6;47.70833333333333
10493;MASSA INST MIOJO BACON 50X85G;TRESMANN - STT;149.0;223.6;54.41666666666667
10500;MASSA INST MIOJO CARNE 50X85G;TRESMANN - SMJ;0.0;245.2;133.45833333333331
10500;MASSA INST MIOJO CARNE 50X85G;TRESMANN - STT;250.0;240.2;145.875
10500;MASSA INST MIOJO CARNE 50X85G;TRESMANN - VIX;56.0;232.8;81.04166666666666
10502;MASSA INST MIOJO CARNE TOMATE 50X85G;TRESMANN - VIX;1.0;237.4;24.375
10502;MASSA INST MIOJO CARNE TOMATE 50X85G;TRESMANN - SMJ;2.0;218.4;16.625
10502;MASSA INST MIOJO CARNE TOMATE 50X85G;TRESMANN - STT;0.0;231.8;52.66666666666667
10504;ABACAXI OLE CALDA RODELAS 12X400GR;TRESMANN - SMJ;47.0;1018.6;0.3333333333333333
10504;ABACAXI OLE CALDA RODELAS 12X400GR;TRESMANN - STT;10.0;676.6;1.2083333333333335
10504;ABACAXI OLE CALDA RODELAS 12X400GR;TRESMANN - VIX;-5.0;846.0;3.791666666666667
10505;CANJIQUINHA SINHA FINA 20X1KG;TRESMANN - STT;88.0;141.2;80.20833333333334
10505;CANJIQUINHA SINHA FINA 20X1KG;TRESMANN - SMJ;146.0;184.0;50.0
10505;CANJIQUINHA SINHA FINA 20X1KG;TRESMANN - VIX;31.0;173.4;13.166666666666666
10506;CANJIQUINHA SINHA MEDIA 20X1KG;TRESMANN - VIX;17.0;156.0;16.541666666666664
10506;CANJIQUINHA SINHA MEDIA 20X1KG;TRESMANN - SMJ;258.0;137.4;49.0
10506;CANJIQUINHA SINHA MEDIA 20X1KG;TRESMANN - STT;6.0;122.4;156.875
10509;CREME MILHO SINHA 20X500G;TRESMANN - STT;17.0;186.6;14.5
10509;CREME MILHO SINHA 20X500G;TRESMANN - SMJ;0.0;186.2;5.583333333333333
10512;FARINHA BEIRA RIO 15X2KG;TRESMANN - VIX;12.0;120.8;1.0833333333333335
10512;FARINHA BEIRA RIO 15X2KG;TRESMANN - SMJ;25.0;112.4;62.20833333333333
10512;FARINHA BEIRA RIO 15X2KG;TRESMANN - STT;54.0;168.0;26.291666666666668
10515;FARINHA BEIRA RIO T2 30X1KG;TRESMANN - SMJ;41.0;354.4;27.125
10515;FARINHA BEIRA RIO T2 30X1KG;TRESMANN - VIX;20.0;131.0;3.4166666666666665
10515;FARINHA BEIRA RIO T2 30X1KG;TRESMANN - STT;40.0;138.2;23.041666666666668
10518;FARINHA BEIRA RIO COPIOBA T1 30X1KG;TRESMANN - STT;56.0;174.6;33.79166666666667
10518;FARINHA BEIRA RIO COPIOBA T1 30X1KG;TRESMANN - SMJ;4.0;157.2;28.666666666666664
10520;FARINHA JUPARANA TORRADA MAND T2 20X1KG;TRESMANN - SMJ;114.0;370.2;51.95833333333333
10520;FARINHA JUPARANA TORRADA MAND T2 20X1KG;TRESMANN - STT;102.0;359.4;75.16666666666666
10520;FARINHA JUPARANA TORRADA MAND T2 20X1KG;TRESMANN - VIX;37.0;309.0;11.166666666666668
10521;MASSA INST MIOJO CREMOSO FRANGO 50X88GR;TRESMANN - STT;3.0;245.6;7.583333333333333
10521;MASSA INST MIOJO CREMOSO FRANGO 50X88GR;TRESMANN - SMJ;14.0;252.0;15.416666666666668
10527;AMEIXA OLE CALDA 12X150GR;TRESMANN - VIX;2.0;977.33;0.5833333333333334
10527;AMEIXA OLE CALDA 12X150GR;TRESMANN - SMJ;2.0;1035.6;1.5
10527;AMEIXA OLE CALDA 12X150GR;TRESMANN - STT;2.0;1030.2;2.4166666666666665
10541;GIRASSOL JUPARANA 30X500GR;TRESMANN - SMJ;40.0;330.4;12.875
10541;GIRASSOL JUPARANA 30X500GR;TRESMANN - STT;34.0;288.0;10.208333333333332
10552;MASSA INST MIOJO ESPAGUETE T-3 20X500GR;TRESMANN - SMJ;18.0;236.2;5.291666666666666
10552;MASSA INST MIOJO ESPAGUETE T-3 20X500GR;TRESMANN - STT;50.0;304.6;15.916666666666668
10554;MASSA INST MIOJO ESPAGUETE T-5 20X500GR;TRESMANN - STT;51.0;232.6;25.041666666666664
10554;MASSA INST MIOJO ESPAGUETE T-5 20X500GR;TRESMANN - SMJ;22.0;246.2;5.583333333333334
10555;MASSA INST MIOJO GALINHA 50X85GR;TRESMANN - SMJ;113.0;242.8;84.20833333333334
10555;MASSA INST MIOJO GALINHA 50X85GR;TRESMANN - STT;74.0;253.8;72.83333333333334
10555;MASSA INST MIOJO GALINHA 50X85GR;TRESMANN - VIX;86.0;244.6;47.95833333333333
10558;MASSA INST MIOJO GALINHA CAIPIRA 50X85GR;TRESMANN - VIX;123.0;218.0;220.29166666666669
10558;MASSA INST MIOJO GALINHA CAIPIRA 50X85GR;TRESMANN - STT;320.0;229.0;407.79166666666663
10558;MASSA INST MIOJO GALINHA CAIPIRA 50X85GR;TRESMANN - SMJ;50.0;245.6;216.70833333333334
10560;GRAO DE BICO JUPARANA 10X500GR;TRESMANN - VIX;21.0;213.0;13.166666666666668
10560;GRAO DE BICO JUPARANA 10X500GR;TRESMANN - STT;24.0;218.4;25.5
10560;GRAO DE BICO JUPARANA 10X500GR;TRESMANN - SMJ;10.0;235.6;2.875
10561;MASSA INST MIOJO HOT CALABRESA 50X85GR;TRESMANN - SMJ;40.0;208.4;20.75
10561;MASSA INST MIOJO HOT CALABRESA 50X85GR;TRESMANN - STT;58.0;238.6;32.333333333333336
10563;MASSA INST MIOJO HOT MEXICANO 50X85GR;TRESMANN - SMJ;39.0;252.0;17.791666666666664
10563;MASSA INST MIOJO HOT MEXICANO 50X85GR;TRESMANN - STT;73.0;221.6;30.208333333333332
10564;MASSA INST MIOJO LEGUMES 50X85GR;TRESMANN - SMJ;130.0;188.0;23.416666666666664
10564;MASSA INST MIOJO LEGUMES 50X85GR;TRESMANN - STT;29.0;226.4;21.75
10564;MASSA INST MIOJO LEGUMES 50X85GR;TRESMANN - VIX;40.0;217.4;9.541666666666668
10566;FAROFA YOKI MILHO PRONTA 12X500GR;TRESMANN - STT;0.0;183.6;3.4583333333333335
10566;FAROFA YOKI MILHO PRONTA 12X500GR;TRESMANN - SMJ;0.0;193.0;3.5833333333333335
10576;MASSA INST MIOJO T.MONICA CARNE 50X85GR;TRESMANN - VIX;53.0;230.0;16.75
10576;MASSA INST MIOJO T.MONICA CARNE 50X85GR;TRESMANN - STT;48.0;226.2;25.0
10576;MASSA INST MIOJO T.MONICA CARNE 50X85GR;TRESMANN - SMJ;70.0;245.2;27.041666666666664
10579;MASSA INST MIOJO T.MONICA GALINHA 50X85GR;TRESMANN - VIX;30.0;238.4;31.0
10579;MASSA INST MIOJO T.MONICA GALINHA 50X85GR;TRESMANN - STT;31.0;244.2;50.08333333333333
10579;MASSA INST MIOJO T.MONICA GALINHA 50X85GR;TRESMANN - SMJ;82.0;254.6;50.45833333333333
10580;MASSA INST MIOJO T.MONICA TOMATE 50X85GR;TRESMANN - SMJ;193.0;232.4;27.416666666666668
10580;MASSA INST MIOJO T.MONICA TOMATE 50X85GR;TRESMANN - STT;151.0;239.4;66.70833333333333
10580;MASSA INST MIOJO T.MONICA TOMATE 50X85GR;TRESMANN - VIX;36.0;233.6;40.33333333333333
10593;MASSA INST MIOJO YAKISSOBA DESIDRATADO 20X500GR;TRESMANN - STT;9.0;200.2;9.583333333333332
10593;MASSA INST MIOJO YAKISSOBA DESIDRATADO 20X500GR;TRESMANN - VIX;21.0;228.2;6.25
10593;MASSA INST MIOJO YAKISSOBA DESIDRATADO 20X500GR;TRESMANN - SMJ;39.0;251.2;5.041666666666666
10597;FEIJAO COMBRASIL CARIOCA 30X1KG;TRESMANN - VIX;1.0;122.8;17.625
10597;FEIJAO COMBRASIL CARIOCA 30X1KG;TRESMANN - STT;4.0;153.8;23.833333333333336
10597;FEIJAO COMBRASIL CARIOCA 30X1KG;TRESMANN - SMJ;240.0;143.2;15.458333333333332
10599;MASSA INST MIOJO YAKISSOBA TRAD 50X87GR;TRESMANN - SMJ;8.0;246.4;15.541666666666666
10599;MASSA INST MIOJO YAKISSOBA TRAD 50X87GR;TRESMANN - STT;5.0;273.4;13.541666666666666
10600;CREME LEITE NESTLE TP 27X200G;TRESMANN - STT;296.0;239.6;120.58333333333333
10600;CREME LEITE NESTLE TP 27X200G;TRESMANN - VIX;79.0;162.4;176.83333333333331
